product_id,order_month,monthly_units,monthly_revenue,avg_unit_price,avg_discount,gross_margin,category,supplier_id,margin_rate,lag_1_units,rolling_3mo_units,forecast_ready_flag
P0024,2024-03,17,1431.49,84.455,0.055499999999999994,566.53,Tools,S001,0.431,10.0,17.0,1
P0024,2024-07,27,2155.23,79.82333333333334,0.10733333333333332,781.47,Tools,S001,0.431,17.0,18.0,1
P0024,2024-08,13,1033.26,78.645,0.1205,371.82,Tools,S001,0.431,27.0,19.0,1
P0024,2024-09,20,1585.24,79.54,0.1105,567.64,Tools,S001,0.431,13.0,20.0,1
P0024,2024-11,17,1460.31,85.53,0.043500000000000004,595.35,Tools,S001,0.431,20.0,16.666666666666668,1
P0024,2024-12,8,590.88,73.95,0.173,183.84,Tools,S001,0.431,17.0,15.0,1
P0025,2024-01,20,5175.4,258.77,0.16999999999999998,3603.6,Maintenance,S005,0.748,,20.0,0
P0025,2024-04,20,5623.0,284.33000000000004,0.08800000000000001,4051.2,Maintenance,S005,0.748,20.0,20.0,1
P0025,2024-05,9,2775.06,308.34,0.011,2067.75,Maintenance,S005,0.748,20.0,16.333333333333332,1
P0025,2024-06,23,6376.97,278.72333333333336,0.106,4569.4,Maintenance,S005,0.748,9.0,17.333333333333332,1
P0025,2024-07,24,6597.6900000000005,278.2033333333333,0.10766666666666667,4711.53,Maintenance,S005,0.748,23.0,18.666666666666668,1
P0025,2024-08,17,5183.47,304.91,0.022,3847.44,Maintenance,S005,0.748,24.0,21.333333333333332,1
P0025,2024-10,12,3729.96,310.83,0.003,2786.88,Maintenance,S005,0.748,17.0,17.666666666666668,1
P0025,2024-11,22,6014.04,276.54,0.113,4285.06,Maintenance,S005,0.748,12.0,17.0,1
P0025,2024-12,25,7245.4400000000005,290.41,0.0685,5280.6900000000005,Maintenance,S005,0.748,22.0,19.666666666666668,1
P0025,2025-01,9,2791.89,310.21,0.005,2084.58,Maintenance,S005,0.748,25.0,18.666666666666668,1
P0025,2025-02,16,4630.48,288.08000000000004,0.076,3373.04,Maintenance,S005,0.748,9.0,16.666666666666668,1
P0026,2024-02,6,672.54,112.09,0.169,-155.16,Electrical,S010,-0.023,,6.0,0
P0026,2024-03,13,1544.92,118.84,0.119,-248.43,Electrical,S010,-0.023,6.0,9.5,1
P0026,2024-04,23,2729.34,118.36500000000001,0.1225,-443.51,Electrical,S010,-0.023,13.0,14.0,1
P0026,2024-05,8,1012.24,126.53,0.062,-91.36,Electrical,S010,-0.023,23.0,14.666666666666666,1
P0026,2024-06,39,4929.54,126.56,0.06175,-450.51,Electrical,S010,-0.023,8.0,23.333333333333332,1
P0026,2024-07,9,1192.14,132.46,0.018,-49.41,Electrical,S010,-0.023,39.0,18.666666666666668,1
P0026,2024-09,16,1939.12,121.195,0.1015,-268.08000000000004,Electrical,S010,-0.023,9.0,21.333333333333332,1
P0026,2024-10,9,1087.74,120.86,0.104,-153.81,Electrical,S010,-0.023,16.0,11.333333333333334,1
P0026,2024-11,16,2043.08,128.35,0.0485,-164.12,Electrical,S010,-0.023,9.0,13.666666666666666,1
P0026,2024-12,6,696.84,116.14,0.139,-130.86,Electrical,S010,-0.023,16.0,10.333333333333334,1
P0026,2025-02,11,1457.06,132.46,0.018,-60.39,Electrical,S010,-0.023,6.0,11.0,1
P0027,2024-02,28,7544.879999999999,268.7966666666667,0.06366666666666666,6219.08,Fasteners,S005,0.835,,28.0,0
P0027,2024-03,25,6421.43,256.54333333333335,0.10633333333333332,5237.68,Fasteners,S005,0.835,28.0,26.5,1
P0027,2024-04,18,4606.28,254.485,0.1135,3753.98,Fasteners,S005,0.835,25.0,23.666666666666668,1
P0027,2024-05,12,3031.44,252.62,0.12,2463.24,Fasteners,S005,0.835,18.0,18.333333333333332,1
P0027,2024-06,20,5039.76,255.06,0.1115,4092.7599999999998,Fasteners,S005,0.835,12.0,16.666666666666668,1
P0027,2024-07,22,5904.74,265.97,0.0735,4863.04,Fasteners,S005,0.835,20.0,18.0,1
P0027,2024-08,10,2440.1,244.01,0.15,1966.6,Fasteners,S005,0.835,22.0,17.333333333333332,1
P0027,2024-11,26,6829.35,261.8066666666667,0.08800000000000001,5598.25,Fasteners,S005,0.835,10.0,19.333333333333332,1
P0027,2025-01,23,6415.97,275.7766666666667,0.03933333333333333,5326.92,Fasteners,S005,0.835,26.0,19.666666666666668,1
P0028,2024-01,35,6657.790000000001,187.71666666666667,0.09533333333333334,5914.389999999999,Industrial Supplies,S004,0.898,,35.0,0
P0028,2024-02,11,2106.72,191.52,0.077,1873.08,Industrial Supplies,S004,0.898,35.0,23.0,1
P0028,2024-03,7,1349.39,192.77,0.071,1200.71,Industrial Supplies,S004,0.898,11.0,17.666666666666668,1
P0028,2024-05,8,1530.56,191.32,0.078,1360.64,Industrial Supplies,S004,0.898,7.0,8.666666666666666,1
P0028,2024-06,70,13187.53,188.3814285714286,0.09214285714285715,11700.73,Industrial Supplies,S004,0.898,8.0,28.333333333333332,1
P0028,2024-07,29,5293.57,183.5,0.11566666666666665,4677.61,Industrial Supplies,S004,0.898,70.0,35.666666666666664,1
P0028,2024-09,5,945.15,189.03,0.089,838.95,Industrial Supplies,S004,0.898,29.0,34.666666666666664,1
P0028,2024-10,15,2589.6,172.64,0.168,2271.0,Industrial Supplies,S004,0.898,5.0,16.333333333333332,1
P0028,2024-11,42,7963.49,189.5525,0.0865,7071.41,Industrial Supplies,S004,0.898,15.0,20.666666666666668,1
P0028,2024-12,9,1607.94,178.66,0.139,1416.78,Industrial Supplies,S004,0.898,42.0,22.0,1
P0028,2025-01,17,3088.6400000000003,181.76999999999998,0.124,2727.56,Industrial Supplies,S004,0.898,9.0,22.666666666666668,1
P0028,2025-02,9,1734.93,192.77,0.071,1543.77,Industrial Supplies,S004,0.898,17.0,11.666666666666666,1
P0029,2024-01,33,7932.87,237.855,0.076,6024.150000000001,Industrial Supplies,S002,0.775,,33.0,0
P0029,2024-03,23,5417.96,239.14499999999998,0.07100000000000001,4087.64,Industrial Supplies,S002,0.775,33.0,28.0,1
P0029,2024-04,20,4531.3,227.17000000000002,0.1175,3374.5,Industrial Supplies,S002,0.775,23.0,25.333333333333332,1
P0029,2024-05,8,1956.4,244.55,0.05,1493.68,Industrial Supplies,S002,0.775,20.0,17.0,1
P0029,2024-06,10,2563.9,256.39,0.004,1985.5,Industrial Supplies,S002,0.775,8.0,12.666666666666666,1
P0029,2024-07,7,1576.68,225.24,0.125,1171.8,Industrial Supplies,S002,0.775,10.0,8.333333333333334,1
P0029,2024-09,34,7578.23,223.3775,0.13225,5611.67,Industrial Supplies,S002,0.775,7.0,17.0,1
P0029,2024-11,27,6268.65,232.01999999999998,0.09866666666666668,4706.97,Industrial Supplies,S002,0.775,34.0,22.666666666666668,1
P0029,2024-12,42,9640.11,231.2275,0.10175000000000001,7210.83,Industrial Supplies,S002,0.775,27.0,34.333333333333336,1
P0029,2025-02,10,2216.4,221.64,0.139,1638.0,Industrial Supplies,S002,0.775,42.0,26.333333333333332,1
P0030,2024-01,13,2012.92,154.84,0.08,1548.43,Safety,S020,0.788,,13.0,0
P0030,2024-02,21,3174.24,151.635,0.099,2423.91,Safety,S020,0.788,13.0,17.0,1
P0030,2024-03,17,2741.79,160.98000000000002,0.0435,2134.38,Safety,S020,0.788,21.0,17.0,1
P0030,2024-05,10,1506.3,150.63,0.105,1149.0,Safety,S020,0.788,17.0,16.0,1
P0030,2024-06,9,1493.46,165.94,0.014,1171.89,Safety,S020,0.788,10.0,12.0,1
P0030,2024-08,19,2697.87,143.055,0.15,2019.0,Safety,S020,0.788,9.0,12.666666666666666,1
P0030,2024-09,11,1594.01,144.91,0.139,1200.98,Safety,S020,0.788,19.0,13.0,1
P0030,2024-10,9,1425.33,158.37,0.059,1103.76,Safety,S020,0.788,11.0,13.0,1
P0030,2024-11,15,2384.8,159.295,0.0535,1848.85,Safety,S020,0.788,9.0,11.666666666666666,1
P0030,2024-12,22,3276.63,149.535,0.1115,2490.5699999999997,Safety,S020,0.788,15.0,15.333333333333334,1
P0030,2025-01,20,3047.2799999999997,151.64,0.09899999999999999,2332.6800000000003,Safety,S020,0.788,22.0,19.0,1
P0030,2025-02,18,2687.1,152.985,0.091,2043.96,Safety,S020,0.788,20.0,20.0,1
P0031,2024-01,14,2401.56,175.58999999999997,0.0805,50.81999999999999,Safety,S010,0.121,,14.0,0
P0031,2024-02,6,1050.66,175.11,0.083,43.2,Safety,S010,0.121,14.0,10.0,1
P0031,2024-03,30,5427.67,180.96666666666667,0.052333333333333336,390.37,Safety,S010,0.121,6.0,16.666666666666668,1
P0031,2024-04,15,2678.25,178.55,0.065,159.6,Safety,S010,0.121,30.0,17.0,1
P0031,2024-05,8,1356.56,169.57,0.112,13.28,Safety,S010,0.121,15.0,17.666666666666668,1
P0031,2024-07,26,4283.07,165.5,0.13333333333333333,-82.59,Safety,S010,0.121,8.0,16.333333333333332,1
P0031,2024-09,22,3619.5,163.84500000000003,0.14200000000000002,-74.52,Safety,S010,0.121,26.0,18.666666666666668,1
P0031,2024-11,8,1350.48,168.81,0.116,7.2,Safety,S010,0.121,22.0,18.666666666666668,1
P0031,2024-12,18,3073.1099999999997,171.005,0.10450000000000001,50.730000000000004,Safety,S010,0.121,8.0,16.0,1
P0031,2025-02,7,1319.36,188.48,0.013,143.99,Safety,S010,0.121,18.0,11.0,1
P0032,2024-02,26,3796.57,145.50333333333333,0.11933333333333333,-25.429999999999996,Tools,S019,0.11,,26.0,0
P0032,2024-03,27,4112.58,151.17333333333332,0.085,143.57999999999998,Tools,S019,0.11,26.0,26.5,1
P0032,2024-04,9,1418.58,157.62,0.046,95.58,Tools,S019,0.11,27.0,20.666666666666668,1
P0032,2024-05,8,1245.12,155.64,0.058,69.12,Tools,S019,0.11,9.0,14.666666666666666,1
P0032,2024-07,18,2589.3,143.07999999999998,0.134,-56.7,Tools,S019,0.11,8.0,11.666666666666666,1
P0032,2024-08,33,4648.59,144.34666666666666,0.12633333333333333,-202.41,Tools,S019,0.11,18.0,19.666666666666668,1
P0032,2024-09,19,2955.44,156.71,0.051500000000000004,162.44,Tools,S019,0.11,33.0,23.333333333333332,1
P0032,2024-10,8,1138.0,142.25,0.139,-38.0,Tools,S019,0.11,19.0,20.0,1
P0032,2024-11,27,4112.110000000001,153.2825,0.07225,143.10999999999999,Tools,S019,0.11,8.0,18.0,1
P0032,2025-01,22,3240.9700000000003,146.385,0.11399999999999999,6.970000000000006,Tools,S019,0.11,27.0,19.0,1
P0032,2025-02,14,2241.36,160.34500000000003,0.0295,183.36,Tools,S019,0.11,22.0,21.0,1
P0033,2024-01,10,645.6,64.56,0.134,-523.9,Fasteners,S001,-0.569,,10.0,0
P0033,2024-02,7,448.28,64.04,0.141,-370.37,Fasteners,S001,-0.569,10.0,8.5,1
P0033,2024-03,21,1438.0900000000001,69.40666666666667,0.069,-1017.8599999999999,Fasteners,S001,-0.569,7.0,12.666666666666666,1
P0033,2024-04,19,1178.27,61.985,0.1685,-1043.78,Fasteners,S001,-0.569,21.0,15.666666666666666,1
P0033,2024-07,33,2107.6,63.86666666666667,0.14333333333333334,-1751.75,Fasteners,S001,-0.569,19.0,24.333333333333332,1
P0033,2024-09,22,1543.6799999999998,70.34,0.0565,-1029.22,Fasteners,S001,-0.569,33.0,24.666666666666668,1
P0034,2024-02,11,2477.53,225.23,0.043,740.74,Fasteners,S005,0.329,,11.0,0
P0034,2024-03,14,2949.86,208.99,0.112,739.4,Fasteners,S005,0.329,11.0,12.5,1
P0034,2024-04,7,1504.09,214.87,0.087,398.86,Fasteners,S005,0.329,14.0,10.666666666666666,1
P0034,2024-06,6,1262.4,210.4,0.106,315.06,Fasteners,S005,0.329,7.0,9.0,1
P0034,2024-08,22,4499.5,206.01333333333332,0.12466666666666666,1025.92,Fasteners,S005,0.329,6.0,11.666666666666666,1
P0034,2024-09,13,2995.33,230.41,0.021,942.76,Fasteners,S005,0.329,22.0,13.666666666666666,1
P0034,2024-11,7,1537.06,219.58,0.067,431.83,Fasteners,S005,0.329,13.0,14.0,1
P0034,2024-12,6,1163.58,193.93,0.176,216.24,Fasteners,S005,0.329,7.0,8.666666666666666,1
P0034,2025-02,9,1933.83,214.87,0.087,512.82,Fasteners,S005,0.329,6.0,7.333333333333333,1
P0035,2024-02,8,758.4,94.8,0.058,-411.44,Maintenance,S013,-0.453,,8.0,0
P0035,2024-03,22,2120.16,96.165,0.0445,-1096.9,Maintenance,S013,-0.453,8.0,15.0,1
P0035,2024-04,15,1421.74,95.10499999999999,0.055,-771.71,Maintenance,S013,-0.453,22.0,15.0,1
P0035,2024-06,5,421.2,84.24,0.163,-309.95,Maintenance,S013,-0.453,15.0,14.0,1
P0035,2024-07,42,3824.1,89.9975,0.10575000000000001,-2317.56,Maintenance,S013,-0.453,5.0,20.666666666666668,1
P0035,2024-09,34,3133.5,91.735,0.0885,-1838.32,Maintenance,S013,-0.453,42.0,27.0,1
P0035,2024-11,22,1930.57,88.73,0.11833333333333333,-1286.49,Maintenance,S013,-0.453,34.0,32.666666666666664,1
P0035,2024-12,32,3145.11,98.08999999999999,0.025333333333333333,-1534.25,Maintenance,S013,-0.453,22.0,29.333333333333332,1
P0035,2025-01,9,759.06,84.34,0.162,-557.01,Maintenance,S013,-0.453,32.0,21.0,1
P0036,2024-01,14,273.42,19.53,0.129,-287.84,Maintenance,S004,-0.788,,14.0,0
P0036,2024-02,17,356.69,20.995,0.0635,-324.84,Maintenance,S004,-0.788,14.0,15.5,1
P0036,2024-03,8,149.6,18.7,0.166,-171.12,Maintenance,S004,-0.788,17.0,13.0,1
P0036,2024-04,24,480.8,20.2,0.09899999999999999,-481.36,Maintenance,S004,-0.788,8.0,16.333333333333332,1
P0036,2024-05,14,264.04,18.86,0.159,-297.22,Maintenance,S004,-0.788,24.0,15.333333333333334,1
P0036,2024-06,18,362.15999999999997,20.119999999999997,0.10250000000000001,-359.46000000000004,Maintenance,S004,-0.788,14.0,18.666666666666668,1
P0036,2024-07,25,533.95,21.3,0.05000000000000001,-468.3,Maintenance,S004,-0.788,18.0,19.0,1
P0036,2024-08,25,517.96,20.78,0.07333333333333333,-484.28999999999996,Maintenance,S004,-0.788,25.0,22.666666666666668,1
P0036,2024-09,10,222.0,22.2,0.01,-178.9,Maintenance,S004,-0.788,25.0,20.0,1
P0036,2024-10,16,331.67999999999995,21.049999999999997,0.061,-309.76,Maintenance,S004,-0.788,10.0,17.0,1
P0036,2024-11,7,136.08,19.44,0.133,-144.55,Maintenance,S004,-0.788,16.0,11.0,1
P0036,2024-12,10,209.84,20.27,0.096,-191.06,Maintenance,S004,-0.788,7.0,11.0,1
P0036,2025-02,7,132.93,18.99,0.153,-147.7,Maintenance,S004,-0.788,10.0,8.0,1
P0037,2024-02,16,3011.95,193.015,0.089,427.63,Maintenance,S016,0.238,,16.0,0
P0037,2024-03,22,4411.9,200.95499999999998,0.0515,858.46,Maintenance,S016,0.238,16.0,19.0,1
P0037,2024-04,7,1443.05,206.15,0.027,312.41,Maintenance,S016,0.238,22.0,15.0,1
P0037,2024-05,17,3106.45,182.315,0.13949999999999999,360.61,Maintenance,S016,0.238,7.0,15.333333333333334,1
P0037,2024-06,9,1855.35,206.15,0.027,401.67,Maintenance,S016,0.238,17.0,11.0,1
P0037,2024-07,20,4102.23,204.45499999999998,0.035,871.8299999999999,Maintenance,S016,0.238,9.0,15.333333333333334,1
P0037,2024-08,30,5869.2,196.82666666666668,0.071,1023.5999999999999,Maintenance,S016,0.238,20.0,19.666666666666668,1
P0037,2024-11,16,3299.0199999999995,203.29000000000002,0.0405,714.7,Maintenance,S016,0.238,30.0,22.0,1
P0037,2024-12,8,1559.36,194.92,0.08,267.2,Maintenance,S016,0.238,16.0,18.0,1
P0037,2025-01,7,1397.06,199.58,0.058,266.42,Maintenance,S016,0.238,8.0,10.333333333333334,1
P0037,2025-02,22,4347.2,197.46499999999997,0.068,793.76,Maintenance,S016,0.238,7.0,12.333333333333334,1
P0038,2024-01,45,2870.78,63.4475,0.08075,-1663.87,Safety,S016,-0.46,,45.0,0
P0038,2024-02,22,1368.07,62.185,0.099,-848.87,Safety,S016,-0.46,45.0,33.5,1
P0038,2024-03,6,380.58,63.43,0.081,-224.04,Safety,S016,-0.46,22.0,24.333333333333332,1
P0038,2024-04,32,1984.5,62.55,0.09375,-1240.1399999999999,Safety,S016,-0.46,6.0,20.0,1
P0038,2024-05,10,627.4,62.74,0.091,-380.3,Safety,S016,-0.46,32.0,16.0,1
P0038,2024-06,27,1724.53,63.74,0.0765,-996.26,Safety,S016,-0.46,10.0,23.0,1
P0038,2024-08,17,1057.24,63.05,0.0865,-655.8499999999999,Safety,S016,-0.46,27.0,18.0,1
P0038,2024-09,21,1340.78,63.84666666666667,0.075,-775.39,Safety,S016,-0.46,17.0,21.666666666666668,1
P0038,2024-10,20,1220.48,61.735,0.1055,-794.92,Safety,S016,-0.46,21.0,19.333333333333332,1
P0038,2024-11,13,776.1,59.7,0.135,-533.91,Safety,S016,-0.46,20.0,18.0,1
P0038,2024-12,7,468.65,66.95,0.03,-236.74,Safety,S016,-0.46,13.0,13.333333333333334,1
P0038,2025-02,9,555.3,61.7,0.106,-351.63,Safety,S016,-0.46,7.0,9.666666666666666,1
P0039,2024-01,43,11496.98,266.12,0.11833333333333333,5181.14,Fasteners,S002,0.513,,43.0,0
P0039,2024-02,6,1528.5,254.75,0.156,647.22,Fasteners,S002,0.513,43.0,24.5,1
P0039,2024-03,20,5454.92,274.225,0.0915,2517.32,Fasteners,S002,0.513,6.0,23.0,1
P0039,2024-04,6,1637.16,272.86,0.096,755.88,Fasteners,S002,0.513,20.0,10.666666666666666,1
P0039,2024-05,36,10210.380000000001,284.23333333333335,0.05833333333333333,4922.7,Fasteners,S002,0.513,6.0,20.666666666666668,1
P0039,2024-06,33,8935.66,270.75,0.103,4088.62,Fasteners,S002,0.513,36.0,25.0,1
P0039,2024-07,10,2921.8,292.18,0.032,1453.0,Fasteners,S002,0.513,33.0,26.333333333333332,1
P0039,2024-08,21,5464.84,260.64,0.1365,2380.3599999999997,Fasteners,S002,0.513,10.0,21.333333333333332,1
P0039,2024-09,26,7588.879999999999,290.8733333333333,0.036333333333333336,3770.0,Fasteners,S002,0.513,21.0,19.0,1
P0039,2024-10,11,3164.15,287.65,0.047,1548.47,Fasteners,S002,0.513,26.0,19.333333333333332,1
P0039,2024-11,11,3101.12,281.92,0.066,1485.44,Fasteners,S002,0.513,11.0,16.0,1
P0039,2025-02,13,3386.37,260.49,0.137,1476.93,Fasteners,S002,0.513,11.0,11.666666666666666,1
P0040,2024-01,25,6942.9,276.68,0.09566666666666668,2889.65,Fasteners,S017,0.47,,25.0,0
P0040,2024-02,12,3172.12,268.32,0.123,1226.56,Fasteners,S017,0.47,25.0,18.5,1
P0040,2024-04,19,5675.91,299.21500000000003,0.022,2595.44,Fasteners,S017,0.47,12.0,18.666666666666668,1
P0040,2024-06,18,4967.43,274.745,0.10200000000000001,2049.09,Fasteners,S017,0.47,19.0,16.333333333333332,1
P0040,2024-07,36,10150.43,280.066,0.0846,4313.75,Fasteners,S017,0.47,18.0,24.333333333333332,1
P0040,2024-08,36,9741.98,272.905,0.108,3905.3,Fasteners,S017,0.47,36.0,30.0,1
P0040,2024-09,5,1359.95,271.99,0.111,549.3,Fasteners,S017,0.47,36.0,25.666666666666668,1
P0040,2024-10,7,1768.97,252.71,0.174,634.06,Fasteners,S017,0.47,5.0,16.0,1
P0040,2024-11,8,2315.44,289.43,0.054,1018.4,Fasteners,S017,0.47,7.0,6.666666666666667,1
P0040,2025-01,9,2662.65,295.85,0.033,1203.48,Fasteners,S017,0.47,8.0,8.0,1
P0040,2025-02,23,6315.110000000001,273.825,0.10500000000000001,2586.12,Fasteners,S017,0.47,9.0,13.333333333333334,1
P0041,2024-01,3,822.12,274.04,0.068,634.02,Industrial Supplies,S020,0.787,,3.0,0
P0041,2024-03,11,2800.93,254.63,0.134,2111.23,Industrial Supplies,S020,0.787,3.0,7.0,1
P0041,2024-06,17,4479.58,263.6,0.10350000000000001,3413.6800000000003,Industrial Supplies,S020,0.787,11.0,10.333333333333334,1
P0041,2024-08,9,2408.13,267.57,0.09,1843.83,Industrial Supplies,S020,0.787,17.0,12.333333333333334,1
P0041,2024-09,14,3504.2,249.77499999999998,0.15050000000000002,2626.4,Industrial Supplies,S020,0.787,9.0,13.333333333333334,1
P0041,2024-10,18,4585.08,252.57,0.14100000000000001,3456.48,Industrial Supplies,S020,0.787,14.0,13.666666666666666,1
P0041,2024-12,7,1885.31,269.33,0.084,1446.41,Industrial Supplies,S020,0.787,18.0,13.0,1
P0041,2025-01,10,2693.3,269.33,0.084,2066.3,Industrial Supplies,S020,0.787,7.0,11.666666666666666,1
P0042,2024-01,16,1799.2800000000002,115.94,0.0935,1368.4,,S012,0.789,,16.0,0
P0042,2024-02,16,1816.11,113.515,0.1125,1385.23,,S012,0.789,16.0,16.0,1
P0042,2024-04,23,2723.38,116.94333333333333,0.08566666666666667,2103.99,,S012,0.789,16.0,18.333333333333332,1
P0042,2024-05,35,4239.1900000000005,120.8325,0.05525,3296.6400000000003,,S012,0.789,23.0,24.666666666666668,1
P0042,2024-06,18,2024.3999999999999,116.07,0.0925,1539.66,,S012,0.789,35.0,25.333333333333332,1
P0042,2024-07,13,1486.4499999999998,114.47,0.105,1136.3600000000001,,S012,0.789,18.0,22.0,1
P0042,2024-09,9,999.18,111.02,0.132,756.81,,S012,0.789,13.0,13.333333333333334,1
P0042,2024-11,9,1125.81,125.09,0.022,883.44,,S012,0.789,9.0,10.333333333333334,1
P0042,2024-12,30,3415.85,113.74666666666667,0.11066666666666665,2607.95,,S012,0.789,9.0,16.0,1
P0042,2025-01,9,1035.99,115.11,0.1,793.62,,S012,0.789,30.0,16.0,1
P0043,2024-01,23,399.89,17.336666666666666,0.12033333333333333,-685.71,Electrical,S018,-1.395,,23.0,0
P0043,2024-02,22,376.98,17.1,0.1325,-661.42,Electrical,S018,-1.395,23.0,22.5,1
P0043,2024-03,20,373.33000000000004,18.555,0.0585,-570.67,Electrical,S018,-1.395,22.0,21.666666666666668,1
P0043,2024-04,30,561.1700000000001,18.746666666666666,0.048999999999999995,-854.8299999999999,Electrical,S018,-1.395,20.0,24.0,1
P0043,2024-05,7,118.65,16.95,0.14,-211.75,Electrical,S018,-1.395,30.0,19.0,1
P0043,2024-07,24,444.70000000000005,18.55333333333333,0.05866666666666667,-688.1,Electrical,S018,-1.395,7.0,20.333333333333332,1
P0043,2024-08,13,235.01,18.285,0.0725,-378.59000000000003,Electrical,S018,-1.395,24.0,14.666666666666666,1
P0043,2024-09,35,629.1,17.6825,0.10275000000000001,-1022.9000000000001,Electrical,S018,-1.395,13.0,24.0,1
P0043,2024-10,28,488.82000000000005,17.465,0.11399999999999999,-832.78,Electrical,S018,-1.395,35.0,25.333333333333332,1
P0043,2024-12,10,190.0,19.0,0.036,-282.0,Electrical,S018,-1.395,28.0,24.333333333333332,1
P0043,2025-01,8,138.48,17.31,0.122,-239.12,Electrical,S018,-1.395,10.0,15.333333333333334,1
P0043,2025-02,12,235.8,19.65,0.003,-330.6,Electrical,S018,-1.395,8.0,10.0,1
P0044,2024-01,25,6714.0599999999995,267.9266666666667,0.10133333333333333,4677.56,,S003,0.727,,25.0,0
P0044,2024-02,10,2766.7,276.67,0.072,1952.1,,S003,0.727,25.0,17.5,1
P0044,2024-03,14,3527.02,251.93,0.155,2386.58,,S003,0.727,10.0,16.333333333333332,1
P0044,2024-04,15,4051.65,270.11,0.094,2829.75,,S003,0.727,14.0,13.0,1
P0044,2024-05,15,3995.1,271.90500000000003,0.088,2773.2,,S003,0.727,15.0,14.666666666666666,1
P0044,2024-06,3,864.9,288.3,0.033,620.52,,S003,0.727,15.0,11.0,1
P0044,2024-07,12,3302.16,275.18,0.077,2324.64,,S003,0.727,3.0,10.0,1
P0044,2024-09,14,4123.84,294.56,0.012,2983.4,,S003,0.727,12.0,9.666666666666666,1
P0044,2024-10,9,2482.02,275.78,0.075,1748.88,,S003,0.727,14.0,11.666666666666666,1
P0044,2024-11,6,1609.98,268.33,0.1,1121.22,,S003,0.727,9.0,9.666666666666666,1
P0044,2024-12,13,3825.38,294.26,0.013,2766.4,,S003,0.727,6.0,9.333333333333334,1
P0044,2025-01,8,2108.48,263.56,0.116,1456.8,,S003,0.727,13.0,9.0,1
P0044,2025-02,31,8019.99,259.18333333333334,0.13066666666666668,5494.73,,S003,0.727,8.0,17.333333333333332,1
P0045,2024-01,42,5488.08,130.70333333333335,0.10233333333333333,-757.32,,S001,-0.021,,42.0,0
P0045,2024-02,10,1249.2,124.92,0.142,-237.8,,S001,-0.021,42.0,26.0,1
P0045,2024-03,3,366.9,122.3,0.16,-79.2,,S001,-0.021,10.0,18.333333333333332,1
P0045,2024-04,19,2736.4,143.925,0.0115,-88.9,,S001,-0.021,3.0,10.666666666666666,1
P0045,2024-06,19,2540.5600000000004,134.68,0.07500000000000001,-284.74,,S001,-0.021,19.0,13.666666666666666,1
P0045,2024-08,37,5036.59,137.01,0.059,-465.30999999999995,,S001,-0.021,19.0,25.0,1
P0045,2024-09,44,5863.6,132.85999999999999,0.0875,-679.2,,S001,-0.021,37.0,33.333333333333336,1
P0045,2024-10,11,1457.5,132.5,0.09,-178.2,,S001,-0.021,44.0,30.666666666666668,1
P0045,2024-11,16,2320.32,145.02,0.004,-58.88,,S001,-0.021,11.0,23.666666666666668,1
P0045,2024-12,41,5465.79,134.17,0.0785,-630.9100000000001,,S001,-0.021,16.0,22.666666666666668,1
P0045,2025-01,9,1251.45,139.05,0.045,-86.85,,S001,-0.021,41.0,22.0,1
P0045,2025-02,10,1236.1,123.61,0.151,-250.9,,S001,-0.021,9.0,20.0,1
P0046,2024-01,23,6169.37,266.92,0.1385,2580.2200000000003,,S001,0.496,,23.0,0
P0046,2024-02,33,9772.34,297.12666666666667,0.041,4622.6900000000005,,S001,0.496,23.0,28.0,1
P0046,2024-03,8,2141.52,267.69,0.136,893.12,,S001,0.496,33.0,21.333333333333332,1
P0046,2024-04,15,4285.92,286.905,0.074,1945.17,,S001,0.496,8.0,18.666666666666668,1
P0046,2024-05,22,5865.0,266.29499999999996,0.1405,2431.8999999999996,,S001,0.496,15.0,15.0,1
P0046,2024-06,17,4903.65,288.45,0.069,2250.8,,S001,0.496,22.0,18.0,1
P0046,2024-07,4,1042.28,260.57,0.159,418.08,,S001,0.496,17.0,14.333333333333334,1
P0046,2024-08,25,7317.27,292.2733333333333,0.05666666666666667,3416.02,,S001,0.496,4.0,15.333333333333334,1
P0046,2024-09,10,2906.2,290.62,0.062,1345.7,,S001,0.496,25.0,13.0,1
P0046,2024-12,9,2292.12,254.68,0.178,887.67,,S001,0.496,10.0,14.666666666666666,1
P0046,2025-01,12,3167.76,263.98,0.148,1295.16,,S001,0.496,9.0,10.333333333333334,1
P0047,2024-01,10,2594.8,259.48,0.16,2502.8,Tools,S019,0.97,,10.0,0
P0047,2024-02,14,4058.36,291.295,0.056999999999999995,3929.56,Tools,S019,0.97,10.0,12.0,1
P0047,2024-03,17,5193.88,305.195,0.012,5037.48,Tools,S019,0.97,14.0,13.666666666666666,1
P0047,2024-06,33,9798.34,297.24,0.03775,9494.74,Tools,S019,0.97,17.0,21.333333333333332,1
P0047,2024-08,13,3887.26,299.02,0.032,3767.66,Tools,S019,0.97,33.0,21.0,1
P0047,2024-09,42,11867.23,283.012,0.0838,11480.83,Tools,S019,0.97,13.0,29.333333333333332,1
P0047,2024-10,20,5904.9,290.05499999999995,0.061,5720.9,Tools,S019,0.97,42.0,25.0,1
P0047,2025-01,18,4805.26,267.04499999999996,0.1355,4639.66,Tools,S019,0.97,20.0,26.666666666666668,1
